subset,image_id,group_id,size_group,k_i,selected_source,dice,iou,oracle_dice,selector_regret,recall_at_0_10,recall_at_0_30,recall_at_0_50
layercam320+classifier448+external_saliency,IMG000681.jpeg,btxrd-heuristic-000383,small,27,layercam320,0.02216671870121761,0.011207576953433307,0.08888888888888889,0.06672217018767128,0,0,0
layercam320,IMG000682.jpeg,btxrd-heuristic-000384,small,27,layercam320,0.037560011296244,0.019139444524392,0.1171634121274409,0.07960340083119691,1,0,0
classifier448,IMG000682.jpeg,btxrd-heuristic-000384,small,27,classifier448,0.1295774647887324,0.06927710843373494,0.1505981703026038,0.02102070551387142,1,0,0
external_saliency,IMG000682.jpeg,btxrd-heuristic-000384,small,27,external_saliency,0.0,0.0,0.019815668202764977,0.019815668202764977,0,0,0
layercam320+classifier448,IMG000682.jpeg,btxrd-heuristic-000384,small,27,layercam320,0.037560011296244,0.019139444524392,0.1505981703026038,0.1130381590063598,1,0,0
layercam320+external_saliency,IMG000682.jpeg,btxrd-heuristic-000384,small,27,layercam320,0.037560011296244,0.019139444524392,0.1171634121274409,0.07960340083119691,1,0,0
classifier448+external_saliency,IMG000682.jpeg,btxrd-heuristic-000384,small,27,classifier448,0.12065637065637065,0.06420133538777606,0.1505981703026038,0.029941799646233155,1,0,0
layercam320+classifier448+external_saliency,IMG000682.jpeg,btxrd-heuristic-000384,small,27,layercam320,0.037560011296244,0.019139444524392,0.1505981703026038,0.1130381590063598,1,0,0
layercam320,IMG000699.jpeg,btxrd-heuristic-000394,small,27,layercam320,0.026699745997991613,0.013530503502364845,0.0491502067064768,0.02245046070848519,0,0,0
classifier448,IMG000699.jpeg,btxrd-heuristic-000394,small,27,classifier448,0.0,0.0,0.19640179910044978,0.19640179910044978,1,0,0
external_saliency,IMG000699.jpeg,btxrd-heuristic-000394,small,27,external_saliency,0.0,0.0,0.05017843624959446,0.05017843624959446,0,0,0
layercam320+classifier448,IMG000699.jpeg,btxrd-heuristic-000394,small,27,layercam320,0.026699745997991613,0.013530503502364845,0.0491502067064768,0.02245046070848519,0,0,0
layercam320+external_saliency,IMG000699.jpeg,btxrd-heuristic-000394,small,27,layercam320,0.026699745997991613,0.013530503502364845,0.04762444721623767,0.020924701218246054,0,0,0
classifier448+external_saliency,IMG000699.jpeg,btxrd-heuristic-000394,small,27,external_saliency,0.0,0.0,0.05017843624959446,0.05017843624959446,0,0,0
layercam320+classifier448+external_saliency,IMG000699.jpeg,btxrd-heuristic-000394,small,27,layercam320,0.026699745997991613,0.013530503502364845,0.04762444721623767,0.020924701218246054,0,0,0
layercam320,IMG000727.jpeg,btxrd-heuristic-000411,small,27,layercam320,0.0,0.0,0.01907032181168057,0.01907032181168057,0,0,0
classifier448,IMG000727.jpeg,btxrd-heuristic-000411,small,27,classifier448,0.0,0.0,0.017775752051048314,0.017775752051048314,0,0,0
external_saliency,IMG000727.jpeg,btxrd-heuristic-000411,small,27,external_saliency,0.0,0.0,0.01845444059976932,0.01845444059976932,0,0,0
layercam320+classifier448,IMG000727.jpeg,btxrd-heuristic-000411,small,27,layercam320,0.0,0.0,0.00948316737790422,0.00948316737790422,0,0,0
layercam320+external_saliency,IMG000727.jpeg,btxrd-heuristic-000411,small,27,layercam320,0.0,0.0,0.01907032181168057,0.01907032181168057,0,0,0
classifier448+external_saliency,IMG000727.jpeg,btxrd-heuristic-000411,small,27,external_saliency,0.0,0.0,0.01845444059976932,0.01845444059976932,0,0,0
layercam320+classifier448+external_saliency,IMG000727.jpeg,btxrd-heuristic-000411,small,27,layercam320,0.0,0.0,0.00948316737790422,0.00948316737790422,0,0,0
layercam320,IMG000747.jpeg,btxrd-heuristic-000422,small,27,layercam320,0.08308982340236311,0.043345705196182395,0.18116591928251122,0.09807609588014811,1,0,0
classifier448,IMG000747.jpeg,btxrd-heuristic-000422,small,27,classifier448,0.13249594813614263,0.07094814493382512,0.13249594813614263,0.0,1,0,0
external_saliency,IMG000747.jpeg,btxrd-heuristic-000422,small,27,external_saliency,0.06986404833836858,0.03619643905302289,0.06986404833836858,0.0,0,0,0
layercam320+classifier448,IMG000747.jpeg,btxrd-heuristic-000422,small,27,layercam320,0.08308982340236311,0.043345705196182395,0.13327745180217937,0.05018762839981626,1,0,0
layercam320+external_saliency,IMG000747.jpeg,btxrd-heuristic-000422,small,27,layercam320,0.08308982340236311,0.043345705196182395,0.13327745180217937,0.05018762839981626,1,0,0
classifier448+external_saliency,IMG000747.jpeg,btxrd-heuristic-000422,small,27,classifier448,0.13249594813614263,0.07094814493382512,0.13249594813614263,0.0,1,0,0
layercam320+classifier448+external_saliency,IMG000747.jpeg,btxrd-heuristic-000422,small,27,layercam320,0.08308982340236311,0.043345705196182395,0.13327745180217937,0.05018762839981626,1,0,0
layercam320,IMG000749.jpeg,btxrd-heuristic-000424,small,27,layercam320,0.7777777777777778,0.6363636363636364,0.7845303867403315,0.006752608962553697,1,1,1
classifier448,IMG000749.jpeg,btxrd-heuristic-000424,small,27,classifier448,0.7379679144385026,0.5847457627118644,0.7624309392265194,0.024463024788016763,1,1,1
external_saliency,IMG000749.jpeg,btxrd-heuristic-000424,small,27,external_saliency,0.8031496062992126,0.6710526315789473,0.8717948717948718,0.06864526549565919,1,1,1
layercam320+classifier448,IMG000749.jpeg,btxrd-heuristic-000424,small,27,layercam320,0.7777777777777778,0.6363636363636364,0.7845303867403315,0.006752608962553697,1,1,1
layercam320+external_saliency,IMG000749.jpeg,btxrd-heuristic-000424,small,27,external_saliency,0.8031496062992126,0.6710526315789473,0.8717948717948718,0.06864526549565919,1,1,1
classifier448+external_saliency,IMG000749.jpeg,btxrd-heuristic-000424,small,27,external_saliency,0.8031496062992126,0.6710526315789473,0.8717948717948718,0.06864526549565919,1,1,1
layercam320+classifier448+external_saliency,IMG000749.jpeg,btxrd-heuristic-000424,small,27,external_saliency,0.8031496062992126,0.6710526315789473,0.8717948717948718,0.06864526549565919,1,1,1
layercam320,IMG000750.jpeg,btxrd-heuristic-000425,small,23,layercam320,0.0,0.0,0.006768468840280644,0.006768468840280644,0,0,0
classifier448,IMG000750.jpeg,btxrd-heuristic-000425,small,23,classifier448,0.02857142857142857,0.014492753623188406,0.02857142857142857,0.0,0,0,0
external_saliency,IMG000750.jpeg,btxrd-heuristic-000425,small,23,external_saliency,0.0022061913433253956,0.0011043138354747673,0.004406457739791073,0.0022002663964656773,0,0,0
layercam320+classifier448,IMG000750.jpeg,btxrd-heuristic-000425,small,23,layercam320,0.0,0.0,0.02857142857142857,0.02857142857142857,0,0,0
layercam320+external_saliency,IMG000750.jpeg,btxrd-heuristic-000425,small,23,layercam320,0.0,0.0,0.006768468840280644,0.006768468840280644,0,0,0
classifier448+external_saliency,IMG000750.jpeg,btxrd-heuristic-000425,small,23,classifier448,0.02857142857142857,0.014492753623188406,0.02857142857142857,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG000750.jpeg,btxrd-heuristic-000425,small,23,layercam320,0.0,0.0,0.02857142857142857,0.02857142857142857,0,0,0
layercam320,IMG000751.jpeg,btxrd-heuristic-000426,small,27,layercam320,0.024574261694330676,0.012439982540375382,0.03125,0.006675738305669324,0,0,0
classifier448,IMG000751.jpeg,btxrd-heuristic-000426,small,27,classifier448,0.0782122905027933,0.040697674418604654,0.18382352941176472,0.10561123890897142,1,0,0
external_saliency,IMG000751.jpeg,btxrd-heuristic-000426,small,27,external_saliency,0.0,0.0,0.008637816360024185,0.008637816360024185,0,0,0
layercam320+classifier448,IMG000751.jpeg,btxrd-heuristic-000426,small,27,classifier448,0.02140910860256909,0.010820381664371435,0.0782122905027933,0.05680318190022421,0,0,0
layercam320+external_saliency,IMG000751.jpeg,btxrd-heuristic-000426,small,27,layercam320,0.0,0.0,0.03125,0.03125,0,0,0
classifier448+external_saliency,IMG000751.jpeg,btxrd-heuristic-000426,small,27,classifier448,0.0782122905027933,0.040697674418604654,0.18382352941176472,0.10561123890897142,1,0,0
layercam320+classifier448+external_saliency,IMG000751.jpeg,btxrd-heuristic-000426,small,27,classifier448,0.02140910860256909,0.010820381664371435,0.0782122905027933,0.05680318190022421,0,0,0
layercam320,IMG000762.jpeg,btxrd-heuristic-000434,small,23,layercam320,0.01079913606911447,0.0054288816503800215,0.7216494845360825,0.710850348466968,1,1,1
classifier448,IMG000762.jpeg,btxrd-heuristic-000434,small,23,classifier448,0.006979642708766099,0.0035020428583340283,0.2589928057553957,0.2520131630466296,1,0,0
external_saliency,IMG000762.jpeg,btxrd-heuristic-000434,small,23,external_saliency,0.0007574801161469512,0.0003788835564536499,0.001664816870144284,0.0009073367539973329,0,0,0
layercam320+classifier448,IMG000762.jpeg,btxrd-heuristic-000434,small,23,classifier448,0.00999423409571401,0.005022213637241646,0.7216494845360825,0.7116552504403685,1,1,1
layercam320+external_saliency,IMG000762.jpeg,btxrd-heuristic-000434,small,23,layercam320,0.0015766653527788726,0.0007889546351084812,0.7216494845360825,0.7200728191833036,1,1,1
classifier448+external_saliency,IMG000762.jpeg,btxrd-heuristic-000434,small,23,classifier448,0.006979642708766099,0.0035020428583340283,0.2589928057553957,0.2520131630466296,1,0,0
layercam320+classifier448+external_saliency,IMG000762.jpeg,btxrd-heuristic-000434,small,23,classifier448,0.00999423409571401,0.005022213637241646,0.7216494845360825,0.7116552504403685,1,1,1
layercam320,IMG000763.jpeg,btxrd-heuristic-000435,small,27,layercam320,0.016129032258064516,0.008130081300813009,0.31974921630094044,0.30362018404287594,1,1,0
classifier448,IMG000763.jpeg,btxrd-heuristic-000435,small,27,classifier448,0.03408316291751875,0.017337031900138695,0.29913473423980225,0.2650515713222835,1,0,0
external_saliency,IMG000763.jpeg,btxrd-heuristic-000435,small,27,external_saliency,0.004652018942753393,0.002331432405233143,0.015566625155666251,0.010914606212912858,0,0,0
layercam320+classifier448,IMG000763.jpeg,btxrd-heuristic-000435,small,27,classifier448,0.2525,0.14449213161659513,0.31974921630094044,0.06724921630094044,1,1,0
layercam320+external_saliency,IMG000763.jpeg,btxrd-heuristic-000435,small,27,layercam320,0.0241305890702626,0.01221264367816092,0.31974921630094044,0.29561862723067783,1,1,0
classifier448+external_saliency,IMG000763.jpeg,btxrd-heuristic-000435,small,27,classifier448,0.03408316291751875,0.017337031900138695,0.29913473423980225,0.2650515713222835,1,0,0
layercam320+classifier448+external_saliency,IMG000763.jpeg,btxrd-heuristic-000435,small,27,classifier448,0.2525,0.14449213161659513,0.31974921630094044,0.06724921630094044,1,1,0
layercam320,IMG000793.jpeg,btxrd-heuristic-000452,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000793.jpeg,btxrd-heuristic-000452,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
external_saliency,IMG000793.jpeg,btxrd-heuristic-000452,medium,27,external_saliency,0.07202465364895821,0.03735766320107504,0.8364579178300758,0.7644332641811176,1,1,1
layercam320+classifier448,IMG000793.jpeg,btxrd-heuristic-000452,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG000793.jpeg,btxrd-heuristic-000452,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000793.jpeg,btxrd-heuristic-000452,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG000793.jpeg,btxrd-heuristic-000452,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG000794.jpeg,btxrd-heuristic-000452,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000794.jpeg,btxrd-heuristic-000452,medium,27,classifier448,0.0,0.0,0.14138576779026218,0.14138576779026218,1,0,0
external_saliency,IMG000794.jpeg,btxrd-heuristic-000452,medium,27,external_saliency,0.0,0.0,0.12314709236031927,0.12314709236031927,1,0,0
layercam320+classifier448,IMG000794.jpeg,btxrd-heuristic-000452,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG000794.jpeg,btxrd-heuristic-000452,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000794.jpeg,btxrd-heuristic-000452,medium,27,external_saliency,0.0,0.0,0.12566457225712904,0.12566457225712904,1,0,0
layercam320+classifier448+external_saliency,IMG000794.jpeg,btxrd-heuristic-000452,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG000838.jpeg,btxrd-heuristic-000476,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000838.jpeg,btxrd-heuristic-000476,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
external_saliency,IMG000838.jpeg,btxrd-heuristic-000476,small,27,external_saliency,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448,IMG000838.jpeg,btxrd-heuristic-000476,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG000838.jpeg,btxrd-heuristic-000476,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000838.jpeg,btxrd-heuristic-000476,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG000838.jpeg,btxrd-heuristic-000476,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG000876.jpeg,btxrd-heuristic-000501,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000876.jpeg,btxrd-heuristic-000501,small,27,classifier448,0.010238361862102063,0.005145521788068821,0.07037358818418767,0.0601352263220856,0,0,0
external_saliency,IMG000876.jpeg,btxrd-heuristic-000501,small,27,external_saliency,0.002883792186725544,0.0014439781598303326,0.002883792186725544,0.0,0,0,0
layercam320+classifier448,IMG000876.jpeg,btxrd-heuristic-000501,small,27,classifier448,0.042059145673603505,0.0214813157305885,0.059962523422860715,0.01790337774925721,0,0,0
layercam320+external_saliency,IMG000876.jpeg,btxrd-heuristic-000501,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000876.jpeg,btxrd-heuristic-000501,small,27,classifier448,0.010238361862102063,0.005145521788068821,0.07037358818418767,0.0601352263220856,0,0,0
layercam320+classifier448+external_saliency,IMG000876.jpeg,btxrd-heuristic-000501,small,27,classifier448,0.042059145673603505,0.0214813157305885,0.059962523422860715,0.01790337774925721,0,0,0
layercam320,IMG000895.jpeg,btxrd-heuristic-000513,small,27,layercam320,0.00131420435877779,0.0006575342465753425,0.015215553677092139,0.01390134931831435,0,0,0
classifier448,IMG000895.jpeg,btxrd-heuristic-000513,small,27,classifier448,0.010395841663334666,0.00522508038585209,0.036619718309859155,0.026223876646524487,0,0,0
external_saliency,IMG000895.jpeg,btxrd-heuristic-000513,small,27,external_saliency,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448,IMG000895.jpeg,btxrd-heuristic-000513,small,27,layercam320,0.00131420435877779,0.0006575342465753425,0.010395841663334666,0.009081637304556876,0,0,0
layercam320+external_saliency,IMG000895.jpeg,btxrd-heuristic-000513,small,27,layercam320,0.00131420435877779,0.0006575342465753425,0.0033456005352960855,0.002031396176518295,0,0,0
classifier448+external_saliency,IMG000895.jpeg,btxrd-heuristic-000513,small,27,external_saliency,0.0,0.0,0.010395841663334666,0.010395841663334666,0,0,0
layercam320+classifier448+external_saliency,IMG000895.jpeg,btxrd-heuristic-000513,small,27,layercam320,0.00131420435877779,0.0006575342465753425,0.010395841663334666,0.009081637304556876,0,0,0
layercam320,IMG000899.jpeg,btxrd-heuristic-000516,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG000899.jpeg,btxrd-heuristic-000516,small,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
external_saliency,IMG000899.jpeg,btxrd-heuristic-000516,small,27,external_saliency,0.0,0.0,0.020572226099092813,0.020572226099092813,0,0,0
layercam320+classifier448,IMG000899.jpeg,btxrd-heuristic-000516,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG000899.jpeg,btxrd-heuristic-000516,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000899.jpeg,btxrd-heuristic-000516,small,27,external_saliency,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG000899.jpeg,btxrd-heuristic-000516,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG000901.jpeg,btxrd-heuristic-000518,small,27,layercam320,0.0,0.0,0.0016361791943453646,0.0016361791943453646,0,0,0
classifier448,IMG000901.jpeg,btxrd-heuristic-000518,small,27,classifier448,0.004810360777058279,0.002410979228486647,0.1,0.09518963922294173,1,0,0
external_saliency,IMG000901.jpeg,btxrd-heuristic-000518,small,27,external_saliency,0.0004050222762251924,0.00020255215718047398,0.05228758169934641,0.05188255942312121,0,0,0
layercam320+classifier448,IMG000901.jpeg,btxrd-heuristic-000518,small,27,classifier448,0.0,0.0,0.1,0.1,1,0,0
layercam320+external_saliency,IMG000901.jpeg,btxrd-heuristic-000518,small,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG000901.jpeg,btxrd-heuristic-000518,small,27,classifier448,0.0,0.0,0.1,0.1,1,0,0
layercam320+classifier448+external_saliency,IMG000901.jpeg,btxrd-heuristic-000518,small,27,classifier448,0.0,0.0,0.1,0.1,1,0,0
layercam320,IMG000902.jpeg,btxrd-heuristic-000519,small,27,layercam320,0.007974385307799191,0.0040031540001213076,0.6949152542372882,0.686940868929489,1,1,1
classifier448,IMG000902.jpeg,btxrd-heuristic-000519,small,27,classifier448,0.0182901482610503,0.009229478394630121,0.25688073394495414,0.23859058568390384,1,0,0
external_saliency,IMG000902.jpeg,btxrd-heuristic-000519,small,27,external_saliency,0.0018329972838312975,0.0009173393822136234,0.7350427350427351,0.7332097377589037,1,1,1
layercam320+classifier448,IMG000902.jpeg,btxrd-heuristic-000519,small,27,classifier448,0.0182901482610503,0.009229478394630121,0.6949152542372882,0.6766251059762378,1,1,1
layercam320+external_saliency,IMG000902.jpeg,btxrd-heuristic-000519,small,27,layercam320,0.007974385307799191,0.0040031540001213076,0.7350427350427351,0.727068349734936,1,1,1
classifier448+external_saliency,IMG000902.jpeg,btxrd-heuristic-000519,small,27,classifier448,0.0182901482610503,0.009229478394630121,0.7350427350427351,0.7167525867816849,1,1,1
layercam320+classifier448+external_saliency,IMG000902.jpeg,btxrd-heuristic-000519,small,27,classifier448,0.0182901482610503,0.009229478394630121,0.7350427350427351,0.7167525867816849,1,1,1
layercam320,IMG000905.jpeg,btxrd-heuristic-000521,small,27,layercam320,0.11430229184798375,0.06061538461538461,0.11430229184798375,0.0,1,0,0
classifier448,IMG000905.jpeg,btxrd-heuristic-000521,small,27,classifier448,0.057317751808569836,0.029504439988541964,0.20705346985210465,0.1497357180435348,1,0,0
external_saliency,IMG000905.jpeg,btxrd-heuristic-000521,small,27,external_saliency,0.00788815995001562,0.003959697337985651,0.00788815995001562,0.0,0,0,0
layercam320+classifier448,IMG000905.jpeg,btxrd-heuristic-000521,small,27,layercam320,0.11430229184798375,0.06061538461538461,0.20705346985210465,0.0927511780041209,1,0,0
